Date,Close,Open,High,Low,Volume,RSI,MACD,MACD Signal,Upper_Bollinger_Band,Middle_Bollinger_Band,Lower Bollinger Band,ADX,Stochastic SlowK,Stochastic SlowD,wk_close,wk_rsi,wk_macd,mon_close,mon_rsi,mon_macd
1996-03-13,14.6615991592407,22.0736694335937,22.6869583129883,21.9604473114014,27421227,53.0748683601806,0.256962025955188,0.427605644805178,15.5059949214182,14.8390197277069,14.1720445339957,23.103746309916,-285.186461488756,-295.413882363128,14.6768951416016,,,14.7013692855835,,
1996-03-14,14.6463069915771,22.6916751861572,22.889814376831,22.4652309417725,36343129,52.8297174710172,0.235370831543388,0.38915868215282,15.4683131404281,14.8133245944977,14.1583360485673,22.3951647317686,-282.021029278515,-288.139566023458,14.6768951416016,,,14.7013692855835,,
1996-03-15,14.3832321166992,22.5501480102539,22.5973243713379,22.1255626678467,29065070,48.6652585096628,0.194786335002076,0.350284212722671,15.4735480239558,14.792217540741,14.1108870575262,21.2699180417692,-292.238354385196,-286.481948384156,14.6768951416016,,,14.7013692855835,,
1996-03-18,14.006986618042,21.9840354919434,22.1208457946777,21.5358638763428,27165271,43.3964639405966,0.130755691551162,0.306378508488369,15.5067487680113,14.7472509384155,13.9877531088198,20.019102611252,-274.107735316608,-282.789039660107,14.3832321166992,,,14.7013692855835,,
1996-03-19,13.6246099472046,21.6019096374512,21.8755302429199,20.474401473999,35581619,38.7990076665838,0.0485961573669637,0.254822038264088,15.6028044031973,14.7064136981964,13.8100229931955,19.9506025728345,-222.72799040607,-263.024693369292,14.3832321166992,,,14.7013692855835,,
1996-03-20,13.6246099472046,21.0122089385986,21.0122089385986,21.0122089385986,0,38.7990076665838,-0.0163276504111617,0.200592100529038,15.6739683447721,14.6655764579773,13.6571845711825,19.886995394304,-230.634459231886,-242.490061651522,14.3832321166992,,,14.7013692855835,,
1996-03-21,14.0559234619141,21.4226398468018,21.8425064086914,21.4226398468018,13650996,46.2484731863903,-0.0326010353840242,0.153953473346426,15.6649112985225,14.6262686729431,13.5876260473638,18.7559294817958,-223.697678923885,-225.686709520614,14.3832321166992,,,14.7013692855835,,
1996-03-22,13.9029808044434,21.4415111541748,21.6066265106201,21.0641021728516,23179668,44.1942272171559,-0.0571798705269888,0.111726804571743,15.6322271667887,14.568301486969,13.5043758071493,18.0851531359453,-226.378294893383,-226.903477683052,14.3832321166992,,,14.7013692855835,,
1996-03-25,13.9947490692139,21.6066265106201,21.8849658966064,21.4792518615723,22524674,45.7512443646848,-0.0684646248535791,0.0756885186866784,15.5028840187522,14.4948867321014,13.4868894454507,17.1166490000583,-225.693934228335,-225.256636015201,13.9029808044434,,,14.7013692855835,,
1996-03-26,13.8876819610596,21.5971927642822,21.7009792327881,20.9272918701172,24039214,44.2017087453302,-0.0850666988385313,0.0435374751816364,15.3603013568504,14.417495059967,13.4746887630837,16.8060804784949,-228.767824228713,-226.946684450144,13.9029808044434,,,14.7013692855835,,
1996-03-27,14.1446380615234,21.7009792327881,22.0312118530273,21.7009792327881,14674821,48.6929201119085,-0.0766066781477032,0.0195086445157685,15.1716782111587,14.3520333766937,13.5323885422287,16.0932451632598,-253.307799934836,-235.923186130628,13.9029808044434,,,14.7013692855835,,
1996-03-28,14.3801784515381,21.8142013549805,23.1162605285645,21.8566608428955,15454878,52.4695599535509,-0.0503158994497603,0.0055437357226627,15.1400492871389,14.3359738349915,13.531898382844,15.6552924028193,-238.096748829755,-240.057457664435,13.9029808044434,,,14.7013692855835,,
1996-03-29,14.4015874862671,22.314266204834,22.4086208343506,22.0312118530273,21249133,52.8095753152081,-0.0274364672214257,-0.0010523048661549,15.0771388868351,14.3119610309601,13.5467831750851,15.2486219824102,-231.831850546471,-241.078799770354,13.9029808044434,,,14.7013692855835,,
1996-04-01,14.7900733947754,21.7009792327881,22.9275550842285,21.7009792327881,40137428,58.5974212524332,0.0217920090461252,0.003516557916301,15.0868144941645,14.3148670196533,13.5429195451421,15.3866574917908,-218.746138678269,-229.558246018165,14.4015874862671,,,14.4015874862671,,
1996-04-02,15.2580986022949,23.1209774017334,23.8710765838623,22.5171241760254,53712115,64.281216150615,0.0974483302653244,0.0223029123861057,15.1992415942271,14.3411742687225,13.483106943218,16.3175407393785,-168.384343375092,-206.320777533278,14.4015874862671,,,14.4015874862671,,
1996-04-03,15.4661045074463,23.8710765838623,24.290943145752,23.776725769043,48630086,66.4834404082583,0.172205767184005,0.0522834833456856,15.3290647986618,14.3690108299255,13.4089568611893,17.4941149332731,-135.331922361556,-174.154134804972,14.4015874862671,,,14.4015874862671,,
1996-04-04,15.420220375061,23.776725769043,23.8474884033203,23.4512100219727,40702863,65.5237412625356,0.225153677090313,0.0868575220946111,15.4477897840884,14.3992943763733,13.3507989686582,18.1265750940807,-126.944032355095,-143.553432697248,14.4015874862671,,,14.4015874862671,,
1996-04-05,15.420220375061,23.7814426422119,23.7814426422119,23.7814426422119,0,65.5237412625356,0.264071228417588,0.122300263359207,15.5708604079515,14.4364606380463,13.3020608681411,18.7138595291163,-126.218125744437,-129.498026820363,14.4015874862671,,,14.4015874862671,,
1996-04-08,16.2369689941406,24.6258926391602,25.3335342407227,24.3900127410889,67392257,73.4389463670929,0.356706564701232,0.169181523627612,15.9087551793283,14.531288433075,13.1538216868216,20.371851567118,-108.103390926084,-120.421849675205,15.420220375061,,,14.4015874862671,,
1996-04-09,16.3501453399658,25.2863578796387,26.0789165496826,24.6306114196777,123803836,74.3187977773471,0.434247387784714,0.222194696459032,16.2167629932234,14.6328457832336,13.0489285732438,22.320419964956,-89.9616971580336,-108.094404609518,15.420220375061,,,14.4015874862671,,
1996-04-10,16.0840148925781,25.0976543426514,25.427885055542,24.6447639465332,70021770,68.5670103229193,0.468820277442729,0.271519812655772,16.4097139334846,14.7039665699005,12.9982192063164,24.1298049058056,-89.0224638766937,-95.6958506536038,15.420220375061,,,14.4015874862671,,
1996-04-11,16.0473117828369,24.5315418243408,24.9466915130615,24.4088840484619,76341715,67.7878106832965,0.487636734631986,0.314743197051014,16.5768468821415,14.7740168094635,12.9711867367855,25.4416273611574,-90.5700208788492,-89.8513939711922,15.420220375061,,,14.4015874862671,,
1996-04-12,16.4296875,24.8145980834961,25.4184513092041,24.6353282928467,68621695,71.4303970646727,0.527324765598038,0.357259510760419,16.806630496204,14.8763395786285,12.9460486610531,26.9470961794241,-86.4293354800152,-88.6739400785194,15.420220375061,,,14.4015874862671,,
1996-04-15,16.9191112518311,25.8477535247803,26.4563236236572,25.7015075683594,88429949,75.2830809215972,0.591452328289041,0.404098074266143,17.1015242857305,15.021945810318,12.9423673349055,28.8881756700118,-95.552862337566,-90.8507395654769,16.4296875,76.9407628593547,,14.4015874862671,,
1996-04-16,17.3810176849365,26.097785949707,27.3621044158936,25.9939994812012,96678839,78.2624446231265,0.671801760066312,0.457638811426177,17.424732373816,15.2097661972046,12.9948000205932,31.0768885741113,-80.8985758358637,-87.6269245511483,16.4296875,76.9407628593547,,14.4015874862671,,
1996-04-17,17.5094928741455,26.9846954345703,27.1734008789062,26.654462814331,63548145,79.0199498722274,0.737346466608582,0.513580342462658,17.7084314205938,15.4040103435516,13.0995892665095,33.1092648422036,-74.3855986226642,-83.612345598698,16.4296875,76.9407628593547,,14.4015874862671,,
1996-04-18,18.4363594055176,27.5508079528809,28.588680267334,27.4753265380859,100389409,83.4899371695089,0.854234419061879,0.581711157782502,18.1909174240707,15.6230321407318,13.0551468573929,35.505266920091,-52.6894110168332,-69.3245284917871,16.4296875,76.9407628593547,,14.4015874862671,,
1996-04-19,18.8523807525635,28.588680267334,29.6973171234131,28.4471530914307,129471967,85.0314997355201,0.969265322098044,0.659221990645611,18.6710542982266,15.8705021381378,13.069949978049,38.0380706094959,-48.6738210003923,-58.5829435466299,16.4296875,76.9407628593547,,14.4015874862671,,
1996-04-22,18.6688404083252,29.6265544891357,29.6501426696777,28.5933990478516,120420233,81.4195496903029,1.03370209533987,0.734118011584463,19.017464435312,16.1042067050934,13.1909489748748,40.3899597496575,-67.4058594787382,-56.256363831988,18.8523807525635,81.9761244551654,,14.4015874862671,,
1996-04-23,18.4730625152588,28.4235649108887,29.0085487365723,28.1405086517334,156792508,77.6314916960167,1.05678905617829,0.798652220503228,19.2345983837952,16.3334757328033,13.4323530818115,41.8690334764139,-76.7296041126621,-64.2697615305976,18.8523807525635,81.9761244551654,,14.4015874862671,,
1996-04-24,19.4947605133057,29.2491455078125,30.1926651000977,29.2491455078125,101305658,82.2679845915879,1.14433692498502,0.867789161399587,19.6293174966403,16.6009818553925,13.5726462141446,43.6309184316598,-70.1747617073274,-71.4367417662426,18.8523807525635,81.9761244551654,,14.4015874862671,,
1996-04-25,19.3632221221924,31.2305393218994,31.8910045623779,29.1547946929932,131851353,79.9697570817702,1.18939459242303,0.932110247604275,19.9261883655598,16.8501340389252,13.7740797122906,45.6914326151965,-67.8225377498295,-71.5756345232731,18.8523807525635,81.9761244551654,,14.4015874862671,,
1996-04-26,19.0297985076904,29.7114715576172,30.3719348907471,28.4518718719482,162657244,74.3034555069606,1.18454393421706,0.982596984926832,20.0813809593658,17.0815445899963,14.0817082206269,46.7011407973658,-70.6907365434763,-69.5626786668778,18.8523807525635,81.9761244551654,,14.4015874862671,,
1996-04-29,18.8646144866943,28.9613723754883,29.2302742004395,28.583963394165,93379495,71.5968546576215,1.15406741190537,1.01689107032254,20.1867710837601,17.2852716445923,14.3837722054245,47.638726966523,-73.3640214505868,-70.6257652479643,19.0297985076904,82.2812662824161,,14.4015874862671,,
1996-04-30,18.2772922515869,29.1076164245605,29.1076164245605,27.956521987915,102988185,62.8329836289965,1.07018611314087,1.02755007888621,20.2115652818862,17.4362313270569,14.6608973722275,47.70367384031,-80.1036554987838,-74.7194711642824,19.0297985076904,82.2812662824161,,18.2772922515869,,
1996-05-01,18.5770740509033,28.8717365264892,29.1170520782471,28.5320701599121,60334650,65.1760953757563,1.01618551134046,1.02527716537706,20.254432942148,17.5917798042297,14.9291266663115,47.7681772635581,-83.4102562800169,-78.9593110764626,19.0297985076904,82.2812662824161,,18.2772922515869,,
1996-05-02,18.2099952697754,28.5415058135986,29.3906745910645,27.5743961334229,90601602,60.1736712124355,0.93301424805825,1.00682458191329,20.210219394529,17.7312685489655,15.2523177034019,46.6504850435967,-112.41287662918,-91.9755961359937,19.0297985076904,82.2812662824161,,18.2772922515869,,
1996-05-03,17.4819583892822,27.6451606750488,27.8102760314941,26.8195781707764,125929915,51.6984929714122,0.799141920284317,0.965288049587499,20.0808932385975,17.8343554496765,15.5878176607555,44.8004497936943,-139.301237225522,-111.70812337824,19.0297985076904,82.2812662824161,,18.2772922515869,,
1996-05-06,16.4663887023926,26.2487487792969,26.4185829162598,25.2439002990723,148646954,42.6701588321305,0.604135056888651,0.89305745104773,20.0617559487907,17.8458264350891,15.6298969213875,41.6843712779513,-138.063058382842,-129.925724079181,17.4819583892822,70.9895111726464,,18.2772922515869,,
1996-05-07,16.8028755187988,25.2863578796387,26.3195133209229,25.2863578796387,185128395,46.0329611407793,0.471309424974155,0.808707845833015,20.0314310202266,17.8684629440308,15.7054948678349,38.790869799047,-132.45367092661,-136.605988844991,17.4819583892822,70.9895111726464,,18.2772922515869,,
1996-05-08,17.0078220367432,25.2863578796387,26.6450271606445,23.776725769043,165100221,48.0324102169252,0.378221721344694,0.722610620935351,19.9594482266138,17.914653301239,15.8698583758642,37.03919573,-97.0086507438244,-122.508460017759,17.4819583892822,70.9895111726464,,18.2772922515869,,
1996-05-09,16.7263965606689,25.8052959442139,26.701639175415,25.5741329193115,199096820,45.5374805570395,0.27852964523769,0.633794425795818,19.8880849626638,17.9486075401306,16.0091301175974,35.3626379416958,-87.3513538653768,-105.604558511937,17.4819583892822,70.9895111726464,,18.2772922515869,,
1996-05-10,16.5122718811035,25.0976543426514,25.6401786804199,24.9608421325684,145995185,43.6784803159687,0.180168019772708,0.543069144591196,19.8795716971431,17.9527367591858,16.0259018212285,34.2176612373535,-86.8003217512131,-90.3867754534715,17.4819583892822,70.9895111726464,,18.2772922515869,,
1996-05-13,16.9466438293457,25.9468231201172,26.3195133209229,25.6684837341309,116850624,48.2902012851474,0.135701625096981,0.461595640692353,19.8780295911506,17.9541133880615,16.0301971849725,32.5261969704608,-83.3292974991818,-85.8269910385906,16.5122718811035,64.97377829315,,18.2772922515869,,
1996-05-14,17.6287937164307,26.050609588623,27.8338642120361,25.8335990905762,188017574,54.5800224485816,0.153733339633067,0.400023180480496,19.8786524106316,17.9665021896362,16.0543519686409,30.6372844495743,-76.3675333069691,-82.1657175191214,16.5122718811035,64.97377829315,,18.2772922515869,,
1996-05-15,17.7419757843018,26.9846954345703,27.5036315917969,26.2440319061279,190519903,55.5461997712509,0.175137573363216,0.35504605905704,19.8818303307974,17.978126335144,16.0744223394907,28.8832942516083,-86.2783122142327,-81.9917143401279,16.5122718811035,64.97377829315,,18.2772922515869,,
1996-05-16,18.0264587402344,27.8338642120361,28.4188461303711,27.6451606750488,156581066,57.9664976156828,0.21260519942718,0.326557887131068,19.8499527366347,17.9576313018799,16.0653098671251,27.8941235444045,-98.256569767862,-86.9674717630213,16.5122718811035,64.97377829315,,18.2772922515869,,
1996-05-17,17.497257232666,27.2677516937256,27.4375858306885,26.800708770752,149017375,52.2658115770216,0.197321820959846,0.300710673896824,19.7458897690686,17.889875125885,16.0338604827015,26.2646028849395,-109.363953083857,-97.9662783553171,16.5122718811035,64.97377829315,,18.2772922515869,,
1996-05-20,16.6101665496826,26.2770557403564,26.3147964477539,25.498649597168,94692661,44.3858171435184,0.112333913592636,0.263035321835986,19.6865683439281,17.7869414329529,15.8873145219777,24.9686189555815,-124.614657858951,-110.74506023689,17.497257232666,67.945239072833,,18.2772922515869,,
1996-05-21,16.5336799621582,25.498649597168,26.1827030181885,25.0976543426514,205964183,43.7730200817634,0.038366293561193,0.218101516181027,19.6370087171164,17.6899723052979,15.7429358934793,24.0277227629731,-130.209572712547,-121.396061218452,17.497257232666,67.945239072833,,18.2772922515869,,
1996-05-22,16.6162796020508,25.8760585784912,26.0600452423096,25.5269565582275,95926338,44.6615599504057,-0.013433623150771,0.171794488314668,19.3591134473196,17.5460482597351,15.7329830721507,23.1540334412653,-150.233644598059,-135.019291723186,17.497257232666,67.945239072833,,18.2772922515869,,
1996-05-23,16.3776779174805,25.475061416626,25.5552616119385,25.0976543426514,106451278,42.5688726167012,-0.0728982663734392,0.122855937377046,19.0732746476168,17.3967710494995,15.7202674513822,22.6408567069461,-160.098566179344,-146.847261163317,17.497257232666,67.945239072833,,18.2772922515869,,
1996-05-24,16.548978805542,25.7015075683594,25.7015075683594,25.4420394897461,89595265,44.5767323810371,-0.104991596729612,0.0772864305557148,18.8088011084837,17.2727300643921,15.7366590203005,22.0229976204823,-159.619897967645,-156.650702915016,17.497257232666,67.945239072833,,18.2772922515869,,
1996-05-27,15.9800109863281,25.3335342407227,25.4090156555176,24.5834350585937,96845767,39.6218478959782,-0.174327204704021,0.0269637035037677,18.5789171393807,17.1284998893738,15.6780826393669,22.0474912084312,-167.712548337373,-162.477004161454,16.548978805542,62.452170402315,,18.2772922515869,,
1996-05-28,16.0411911010742,24.1541328430176,24.9561252593994,24.0361938476562,178187902,40.3891351673807,-0.221782874679107,-0.0227856121328072,18.4401455747582,17.0166948318481,15.5932440889381,22.4176442034575,-180.647509244191,-169.326651849736,16.548978805542,62.452170402315,,18.2772922515869,,
1996-05-29,16.8671131134033,25.2391815185547,26.3242301940918,25.1448307037354,148266994,49.6849871833228,-0.190550286072888,-0.0563385469208233,18.1618432126931,16.9311967849731,15.7005503572532,21.4497328962709,-170.191391576918,-172.850483052827,16.548978805542,62.452170402315,,18.2772922515869,,
1996-05-30,16.7202777862549,26.4185829162598,26.6025695800781,25.5977191925049,152006710,48.2445696049879,-0.175622155443701,-0.0801952686253989,17.9402838433266,16.8567109107971,15.7731379782676,20.312596402354,-168.436943288419,-173.091948036509,16.548978805542,62.452170402315,,18.2772922515869,,
1996-05-31,16.977237701416,26.0411758422852,26.3572540283203,25.6637668609619,146149924,50.9258107332581,-0.141426707667879,-0.0924415564338949,17.8785189681038,16.8314748764038,15.7844307847038,19.2566839437169,-163.224000685054,-167.28411185013,16.548978805542,62.452170402315,,16.977237701416,,
1996-06-03,18.2505302429199,26.8431663513184,27.8904762268066,26.8431663513184,209226432,61.554370570017,-0.0114505078640867,-0.0762433467199333,18.1209134991556,16.9206819534302,15.7204504077047,18.7205967523556,-139.591467512298,-157.084137161924,16.977237701416,63.8726887375915,,16.977237701416,,
